,time,ctwl/nm
620,2022-07-29 00:48:57,1548.488
621,2022-07-29 00:50:06,1548.412
622,2022-07-29 00:51:15,1548.336
623,2022-07-29 00:52:23,1548.264
624,2022-07-29 00:53:32,1548.196
625,2022-07-29 00:54:41,1548.128
626,2022-07-29 00:55:50,1548.06
627,2022-07-29 00:56:59,1547.996
628,2022-07-29 00:58:11,1547.928
629,2022-07-29 00:59:20,1547.864
630,2022-07-29 01:00:28,1547.8
631,2022-07-29 01:01:37,1547.74
632,2022-07-29 01:02:49,1547.676
633,2022-07-29 01:03:58,1547.62
634,2022-07-29 01:05:07,1547.568
635,2022-07-29 01:06:19,1547.508
636,2022-07-29 01:07:28,1547.456
637,2022-07-29 01:08:37,1547.4
638,2022-07-29 01:09:46,1547.348
639,2022-07-29 01:10:55,1547.296
640,2022-07-29 01:12:03,1547.244
641,2022-07-29 01:13:12,1547.192
642,2022-07-29 01:14:21,1547.144
643,2022-07-29 01:15:30,1547.096
644,2022-07-29 01:16:42,1547.044
645,2022-07-29 01:17:51,1546.996
646,2022-07-29 01:19:00,1546.948
647,2022-07-29 01:20:08,1546.9
648,2022-07-29 01:21:17,1546.856
649,2022-07-29 01:22:26,1546.812
650,2022-07-29 01:23:35,1546.764
651,2022-07-29 01:24:44,1546.724
652,2022-07-29 01:25:53,1546.68
653,2022-07-29 01:27:01,1546.636
654,2022-07-29 01:28:10,1546.596
655,2022-07-29 01:29:19,1546.552
656,2022-07-29 01:30:28,1546.512
657,2022-07-29 01:31:37,1546.468
658,2022-07-29 01:32:46,1546.428
659,2022-07-29 01:33:55,1546.388
660,2022-07-29 01:35:03,1546.348
661,2022-07-29 01:36:12,1546.308
662,2022-07-29 01:37:21,1546.268
663,2022-07-29 01:38:30,1546.228
664,2022-07-29 01:39:39,1546.192
665,2022-07-29 01:40:48,1546.152
666,2022-07-29 01:41:57,1546.116
667,2022-07-29 01:43:06,1546.076
668,2022-07-29 01:44:14,1546.044
669,2022-07-29 01:45:27,1546.004
670,2022-07-29 01:46:35,1545.968
671,2022-07-29 01:47:44,1545.932
672,2022-07-29 01:48:53,1545.896
673,2022-07-29 01:50:02,1545.86
674,2022-07-29 01:51:11,1545.828
675,2022-07-29 01:52:20,1545.792
676,2022-07-29 01:53:29,1545.76
677,2022-07-29 01:54:38,1545.724
678,2022-07-29 01:55:47,1545.692
679,2022-07-29 01:56:56,1545.66
680,2022-07-29 01:58:04,1545.628
681,2022-07-29 01:59:13,1545.592
682,2022-07-29 02:00:22,1545.56
683,2022-07-29 02:01:31,1545.528
684,2022-07-29 02:02:40,1545.496
685,2022-07-29 02:03:49,1545.464
686,2022-07-29 02:04:58,1545.432
687,2022-07-29 02:06:07,1545.4
688,2022-07-29 02:07:15,1545.368
689,2022-07-29 02:08:30,1545.332
690,2022-07-29 02:09:39,1545.304
691,2022-07-29 02:10:47,1545.272
692,2022-07-29 02:11:56,1545.244
693,2022-07-29 02:13:05,1545.216
694,2022-07-29 02:14:17,1545.184
695,2022-07-29 02:15:26,1545.156
