,time,ctwl/nm,notch/dB,reflection/%,n_ac
311,2022/9/6 0:45:21,1549.2779,0.3630,8.02,1.359581E-7
312,2022/9/6 0:45:51,1549.2764,0.3669,8.10,1.359580E-7
313,2022/9/6 0:46:21,1549.2765,0.3172,7.04,1.359580E-7
314,2022/9/6 0:46:51,1549.277,0.3759,8.29,1.359580E-7
315,2022/9/6 0:47:21,1549.2765,0.3260,7.23,1.359580E-7
316,2022/9/6 0:47:51,1549.2764,0.3350,7.42,1.359580E-7
317,2022/9/6 0:48:21,1549.2751,0.3100,6.89,1.359579E-7
318,2022/9/6 0:48:51,1549.2738,0.3156,7.01,1.359578E-7
319,2022/9/6 0:49:21,1549.2751,0.3460,7.66,1.359579E-7
320,2022/9/6 0:49:51,1549.2733,0.2412,5.40,1.359577E-7
321,2022/9/6 0:50:21,1549.274,0.2680,5.98,1.359578E-7
322,2022/9/6 0:50:51,1549.274,0.3545,7.84,1.359578E-7
323,2022/9/6 0:51:21,1549.2744,0.3426,7.59,1.359578E-7
324,2022/9/6 0:51:51,1549.2755,0.2711,6.05,1.359579E-7
325,2022/9/6 0:52:21,1549.2746,0.2861,6.38,1.359578E-7
326,2022/9/6 0:52:51,1549.2746,0.4208,9.23,1.359578E-7
327,2022/9/6 0:53:21,1549.2761,0.2550,5.70,1.359580E-7
328,2022/9/6 0:53:51,1549.2813,0.3616,7.99,1.359584E-7
329,2022/9/6 0:54:21,1549.2798,0.2936,6.54,1.359583E-7
330,2022/9/6 0:54:51,1549.2757,0.3264,7.24,1.359579E-7
331,2022/9/6 0:55:21,1549.2787,0.2888,6.43,1.359582E-7
332,2022/9/6 0:55:51,1549.2797,0.2570,5.75,1.359583E-7
333,2022/9/6 0:56:21,1549.2781,0.2169,4.87,1.359581E-7
334,2022/9/6 0:56:51,1549.2793,0.3456,7.65,1.359582E-7
335,2022/9/6 0:57:21,1549.2791,0.3179,7.06,1.359582E-7
336,2022/9/6 0:57:51,1549.2772,0.2966,6.60,1.359581E-7
337,2022/9/6 0:58:21,1549.278,0.2189,4.92,1.359581E-7
338,2022/9/6 0:58:51,1549.276,0.3517,7.78,1.359579E-7
339,2022/9/6 0:59:21,1549.2752,0.3052,6.79,1.359579E-7
340,2022/9/6 0:59:51,1549.2786,0.3761,8.30,1.359582E-7
341,2022/9/6 1:00:21,1549.283,0.1925,4.34,1.359586E-7
342,2022/9/6 1:00:51,1549.2697,0.3592,7.94,1.359574E-7
343,2022/9/6 1:01:21,1549.282,0.4089,8.99,1.359585E-7
344,2022/9/6 1:01:51,1549.2792,0.2054,4.62,1.359582E-7
345,2022/9/6 1:02:21,1549.2821,0.3353,7.43,1.359585E-7
346,2022/9/6 1:02:51,1549.2816,0.3602,7.96,1.359584E-7
347,2022/9/6 1:03:21,1549.2817,0.2525,5.65,1.359584E-7
348,2022/9/6 1:03:51,1549.2824,0.3291,7.30,1.359585E-7
349,2022/9/6 1:04:21,1549.2765,0.1867,4.21,1.359580E-7
350,2022/9/6 1:04:51,1549.282,0.3544,7.84,1.359585E-7
351,2022/9/6 1:05:21,1549.2862,0.3850,8.48,1.359588E-7
352,2022/9/6 1:05:51,1549.2837,0.2677,5.98,1.359586E-7
353,2022/9/6 1:06:21,1549.2811,0.3173,7.05,1.359584E-7
354,2022/9/6 1:06:51,1549.2871,0.2301,5.16,1.359589E-7
355,2022/9/6 1:07:21,1549.2834,0.2953,6.57,1.359586E-7
356,2022/9/6 1:07:51,1549.2801,0.2817,6.28,1.359583E-7
357,2022/9/6 1:08:21,1549.2835,0.2834,6.32,1.359586E-7
358,2022/9/6 1:08:51,1549.2803,0.3269,7.25,1.359583E-7
359,2022/9/6 1:09:21,1549.2877,0.2641,5.90,1.359590E-7
360,2022/9/6 1:09:51,1549.282,0.1651,3.73,1.359585E-7
361,2022/9/6 1:10:21,1549.2799,0.3501,7.74,1.359583E-7
362,2022/9/6 1:10:51,1549.2777,0.2475,5.54,1.359581E-7
363,2022/9/6 1:11:21,1549.2815,0.2287,5.13,1.359584E-7
